,Vehicle_id,Vehicle_Name,Category,Transmission,Base_Price,Price,Date_Pickup,Date_Dropoff
86,636464758,Cadillac XTS  ,Luxury,Automatic,116.38,120.21,2023-01-24,2023-01-25
175,658163273,Chrysler 300,Luxury,Automatic,115.8,119.62,2023-01-24,2023-01-25
90,631553768,Lincoln Continental,Luxury,Automatic,113.24,116.97,2023-01-24,2023-01-25
61,735895261,Cadillac XTS  ,Luxury,Automatic,110.61,114.25,2023-01-24,2023-01-25
76,638446461,Chrysler 300  ,Luxury,Automatic,106.91,110.43,2023-01-24,2023-01-25
43,638489136,Chrysler 300  ,Luxury,Automatic,106.91,110.43,2023-01-24,2023-01-25
14,631938698,Buick LaCrosse  ,Luxury,Automatic,104.37,107.81,2023-01-24,2023-01-25
22,585207183,Chrysler 300  ,Luxury,Automatic,104.37,107.81,2023-01-24,2023-01-25
302,673928006,Mercedes-Benz GLC,Luxury,Automatic,263.27,271.94,2023-01-25,2023-01-26
291,723428946,BMW 5 Series,Luxury,Automatic,241.94,249.91,2023-01-25,2023-01-26
203,644881573,Cadillac XTS  ,Luxury,Automatic,163.5,168.89,2023-01-25,2023-01-26
228,636479888,Cadillac XTS  ,Luxury,Automatic,156.71,161.87,2023-01-25,2023-01-26
212,646119413,Cadillac XTS,Luxury,Automatic,150.96,155.93,2023-01-25,2023-01-26
209,644901168,Cadillac XTS  ,Luxury,Automatic,146.11,150.92,2023-01-25,2023-01-26
199,636492688,Cadillac XTS  ,Luxury,Automatic,139.43,144.02,2023-01-25,2023-01-26
167,644861493,Cadillac XTS  ,Luxury,Automatic,134.5,138.93,2023-01-25,2023-01-26
155,646151293,Cadillac XTS,Luxury,Automatic,133.67,138.07,2023-01-25,2023-01-26
193,658137488,Chrysler 300,Luxury,Automatic,130.07,134.36,2023-01-25,2023-01-26
195,658190013,Chrysler 300,Luxury,Automatic,128.8,133.04,2023-01-25,2023-01-26
179,636472613,Cadillac XTS  ,Luxury,Automatic,127.91,132.12,2023-01-25,2023-01-26
91,644841863,Cadillac XTS  ,Luxury,Automatic,122.91,126.96,2023-01-25,2023-01-26
130,646141193,Cadillac XTS,Luxury,Automatic,122.15,126.17,2023-01-25,2023-01-26
95,735898091,Cadillac XTS  ,Luxury,Automatic,122.15,126.17,2023-01-25,2023-01-26
61,659534556,Chrysler 300,Luxury,Automatic,118.64,122.55,2023-01-25,2023-01-26
106,642896921,Chrysler 300  ,Luxury,Automatic,117.39,121.26,2023-01-25,2023-01-26
69,643095306,Buick LaCrosse  ,Luxury,Automatic,117.39,121.26,2023-01-25,2023-01-26
87,636464758,Cadillac XTS  ,Luxury,Automatic,116.38,120.21,2023-01-25,2023-01-26
169,658163273,Chrysler 300,Luxury,Automatic,116.12,119.95,2023-01-25,2023-01-26
96,631553768,Lincoln Continental,Luxury,Automatic,114.57,118.35,2023-01-25,2023-01-26
59,735895261,Cadillac XTS  ,Luxury,Automatic,110.61,114.25,2023-01-25,2023-01-26
63,638446461,Chrysler 300  ,Luxury,Automatic,107.23,110.76,2023-01-25,2023-01-26
37,638489136,Chrysler 300  ,Luxury,Automatic,107.23,110.76,2023-01-25,2023-01-26
24,585207183,Chrysler 300  ,Luxury,Automatic,104.69,108.14,2023-01-25,2023-01-26
12,631938698,Buick LaCrosse  ,Luxury,Automatic,104.69,108.14,2023-01-25,2023-01-26
307,673928006,Mercedes-Benz GLC,Luxury,Automatic,263.27,271.94,2023-01-26,2023-01-27
298,723428946,BMW 5 Series,Luxury,Automatic,241.94,249.91,2023-01-26,2023-01-27
214,644881573,Cadillac XTS  ,Luxury,Automatic,163.02,168.39,2023-01-26,2023-01-27
216,636479888,Cadillac XTS  ,Luxury,Automatic,156.24,161.39,2023-01-26,2023-01-27
197,646119413,Cadillac XTS,Luxury,Automatic,150.47,155.43,2023-01-26,2023-01-27
194,644901168,Cadillac XTS  ,Luxury,Automatic,145.61,150.41,2023-01-26,2023-01-27
188,636492688,Cadillac XTS  ,Luxury,Automatic,138.95,143.53,2023-01-26,2023-01-27
193,644861493,Cadillac XTS  ,Luxury,Automatic,134.0,138.42,2023-01-26,2023-01-27
184,646151293,Cadillac XTS,Luxury,Automatic,133.17,137.56,2023-01-26,2023-01-27
167,658137488,Chrysler 300,Luxury,Automatic,128.65,132.89,2023-01-26,2023-01-27
156,636472613,Cadillac XTS  ,Luxury,Automatic,127.41,131.61,2023-01-26,2023-01-27
170,658190013,Chrysler 300,Luxury,Automatic,127.37,131.57,2023-01-26,2023-01-27
76,644841863,Cadillac XTS  ,Luxury,Automatic,122.42,126.45,2023-01-26,2023-01-27
171,646141193,Cadillac XTS,Luxury,Automatic,121.66,125.67,2023-01-26,2023-01-27
114,735898091,Cadillac XTS  ,Luxury,Automatic,121.66,125.67,2023-01-26,2023-01-27
109,642896921,Chrysler 300  ,Luxury,Automatic,115.96,119.78,2023-01-26,2023-01-27
96,636464758,Cadillac XTS  ,Luxury,Automatic,115.9,119.72,2023-01-26,2023-01-27
174,658163273,Chrysler 300,Luxury,Automatic,114.69,118.47,2023-01-26,2023-01-27
85,659534556,Chrysler 300,Luxury,Automatic,112.42,116.12,2023-01-26,2023-01-27
80,643095306,Buick LaCrosse  ,Luxury,Automatic,111.15,114.81,2023-01-26,2023-01-27
75,735895261,Cadillac XTS  ,Luxury,Automatic,110.13,113.76,2023-01-26,2023-01-27
130,631553768,Lincoln Continental,Luxury,Automatic,110.06,113.69,2023-01-26,2023-01-27
97,638446461,Chrysler 300  ,Luxury,Automatic,105.81,109.3,2023-01-26,2023-01-27
82,585207183,Chrysler 300  ,Luxury,Automatic,103.27,106.67,2023-01-26,2023-01-27
29,638489136,Chrysler 300  ,Luxury,Automatic,101.01,104.34,2023-01-26,2023-01-27
17,631938698,Buick LaCrosse  ,Luxury,Automatic,98.46,101.7,2023-01-26,2023-01-27
313,673928006,Mercedes-Benz GLC,Luxury,Automatic,303.63,313.63,2023-01-27,2023-01-28
304,723428946,BMW 5 Series,Luxury,Automatic,278.91,288.1,2023-01-27,2023-01-28
200,644881573,Cadillac XTS  ,Luxury,Automatic,163.02,168.39,2023-01-27,2023-01-28
230,636479888,Cadillac XTS  ,Luxury,Automatic,156.24,161.39,2023-01-27,2023-01-28
216,646119413,Cadillac XTS,Luxury,Automatic,150.47,155.43,2023-01-27,2023-01-28
211,644901168,Cadillac XTS  ,Luxury,Automatic,145.61,150.41,2023-01-27,2023-01-28
214,636492688,Cadillac XTS  ,Luxury,Automatic,138.95,143.53,2023-01-27,2023-01-28
190,644861493,Cadillac XTS  ,Luxury,Automatic,134.0,138.42,2023-01-27,2023-01-28
219,658137488,Chrysler 300,Luxury,Automatic,133.75,138.16,2023-01-27,2023-01-28
176,646151293,Cadillac XTS,Luxury,Automatic,133.17,137.56,2023-01-27,2023-01-28
221,658190013,Chrysler 300,Luxury,Automatic,132.5,136.87,2023-01-27,2023-01-28
167,636472613,Cadillac XTS  ,Luxury,Automatic,127.41,131.61,2023-01-27,2023-01-28
84,644841863,Cadillac XTS  ,Luxury,Automatic,122.42,126.45,2023-01-27,2023-01-28
121,735898091,Cadillac XTS  ,Luxury,Automatic,121.66,125.67,2023-01-27,2023-01-28
191,646141193,Cadillac XTS,Luxury,Automatic,121.66,125.67,2023-01-27,2023-01-28
158,642896921,Chrysler 300  ,Luxury,Automatic,121.07,125.06,2023-01-27,2023-01-28
226,658163273,Chrysler 300,Luxury,Automatic,119.8,123.75,2023-01-27,2023-01-28
104,659534556,Chrysler 300,Luxury,Automatic,118.07,121.96,2023-01-27,2023-01-28
105,643095306,Buick LaCrosse  ,Luxury,Automatic,116.81,120.66,2023-01-27,2023-01-28
113,636464758,Cadillac XTS  ,Luxury,Automatic,115.9,119.72,2023-01-27,2023-01-28
116,638446461,Chrysler 300  ,Luxury,Automatic,110.92,114.57,2023-01-27,2023-01-28
50,735895261,Cadillac XTS  ,Luxury,Automatic,110.13,113.76,2023-01-27,2023-01-28
94,631553768,Lincoln Continental,Luxury,Automatic,110.06,113.69,2023-01-27,2023-01-28
82,585207183,Chrysler 300  ,Luxury,Automatic,108.39,111.96,2023-01-27,2023-01-28
39,638489136,Chrysler 300  ,Luxury,Automatic,106.66,110.17,2023-01-27,2023-01-28
18,631938698,Buick LaCrosse  ,Luxury,Automatic,104.12,107.55,2023-01-27,2023-01-28
304,673928006,Mercedes-Benz GLC,Luxury,Automatic,303.63,313.63,2023-01-28,2023-01-29
299,723428946,BMW 5 Series,Luxury,Automatic,278.91,288.1,2023-01-28,2023-01-29
203,644881573,Cadillac XTS  ,Luxury,Automatic,163.02,168.39,2023-01-28,2023-01-29
194,636479888,Cadillac XTS  ,Luxury,Automatic,156.24,161.39,2023-01-28,2023-01-29
213,646119413,Cadillac XTS,Luxury,Automatic,150.47,155.43,2023-01-28,2023-01-29
210,644901168,Cadillac XTS  ,Luxury,Automatic,145.61,150.41,2023-01-28,2023-01-29
198,636492688,Cadillac XTS  ,Luxury,Automatic,138.95,143.53,2023-01-28,2023-01-29
170,644861493,Cadillac XTS  ,Luxury,Automatic,134.0,138.42,2023-01-28,2023-01-29
163,646151293,Cadillac XTS,Luxury,Automatic,133.17,137.56,2023-01-28,2023-01-29
200,658137488,Chrysler 300,Luxury,Automatic,129.75,134.03,2023-01-28,2023-01-29
202,658190013,Chrysler 300,Luxury,Automatic,128.48,132.71,2023-01-28,2023-01-29
184,636472613,Cadillac XTS  ,Luxury,Automatic,127.41,131.61,2023-01-28,2023-01-29
88,644841863,Cadillac XTS  ,Luxury,Automatic,122.42,126.45,2023-01-28,2023-01-29
99,735898091,Cadillac XTS  ,Luxury,Automatic,121.66,125.67,2023-01-28,2023-01-29
133,646141193,Cadillac XTS,Luxury,Automatic,121.66,125.67,2023-01-28,2023-01-29
63,659534556,Chrysler 300,Luxury,Automatic,118.33,122.23,2023-01-28,2023-01-29
110,642896921,Chrysler 300  ,Luxury,Automatic,117.07,120.93,2023-01-28,2023-01-29
67,643095306,Buick LaCrosse  ,Luxury,Automatic,117.07,120.93,2023-01-28,2023-01-29
114,631553768,Lincoln Continental,Luxury,Automatic,116.64,120.48,2023-01-28,2023-01-29
94,636464758,Cadillac XTS  ,Luxury,Automatic,115.9,119.72,2023-01-28,2023-01-29
175,658163273,Chrysler 300,Luxury,Automatic,115.8,119.62,2023-01-28,2023-01-29
61,735895261,Cadillac XTS  ,Luxury,Automatic,110.13,113.76,2023-01-28,2023-01-29
79,638446461,Chrysler 300  ,Luxury,Automatic,106.91,110.43,2023-01-28,2023-01-29
45,638489136,Chrysler 300  ,Luxury,Automatic,106.91,110.43,2023-01-28,2023-01-29
16,631938698,Buick LaCrosse  ,Luxury,Automatic,104.37,107.81,2023-01-28,2023-01-29
26,585207183,Chrysler 300  ,Luxury,Automatic,104.37,107.81,2023-01-28,2023-01-29
306,673928006,Mercedes-Benz GLC,Luxury,Automatic,263.27,271.94,2023-01-29,2023-01-30
295,723428946,BMW 5 Series,Luxury,Automatic,241.94,249.91,2023-01-29,2023-01-30
205,644881573,Cadillac XTS  ,Luxury,Automatic,163.5,168.89,2023-01-29,2023-01-30
195,636479888,Cadillac XTS  ,Luxury,Automatic,156.71,161.87,2023-01-29,2023-01-30
215,646119413,Cadillac XTS,Luxury,Automatic,150.96,155.93,2023-01-29,2023-01-30
212,644901168,Cadillac XTS  ,Luxury,Automatic,146.11,150.92,2023-01-29,2023-01-30
200,636492688,Cadillac XTS  ,Luxury,Automatic,139.43,144.02,2023-01-29,2023-01-30
172,644861493,Cadillac XTS  ,Luxury,Automatic,134.5,138.93,2023-01-29,2023-01-30
165,646151293,Cadillac XTS,Luxury,Automatic,133.67,138.07,2023-01-29,2023-01-30
202,658137488,Chrysler 300,Luxury,Automatic,129.75,134.03,2023-01-29,2023-01-30
204,658190013,Chrysler 300,Luxury,Automatic,128.48,132.71,2023-01-29,2023-01-30
184,636472613,Cadillac XTS  ,Luxury,Automatic,127.91,132.12,2023-01-29,2023-01-30
98,644841863,Cadillac XTS  ,Luxury,Automatic,122.91,126.96,2023-01-29,2023-01-30
134,646141193,Cadillac XTS,Luxury,Automatic,122.15,126.17,2023-01-29,2023-01-30
97,735898091,Cadillac XTS  ,Luxury,Automatic,122.15,126.17,2023-01-29,2023-01-30
64,659534556,Chrysler 300,Luxury,Automatic,118.33,122.23,2023-01-29,2023-01-30
110,642896921,Chrysler 300  ,Luxury,Automatic,117.07,120.93,2023-01-29,2023-01-30
67,643095306,Buick LaCrosse  ,Luxury,Automatic,117.07,120.93,2023-01-29,2023-01-30
114,631553768,Lincoln Continental,Luxury,Automatic,116.64,120.48,2023-01-29,2023-01-30
92,636464758,Cadillac XTS  ,Luxury,Automatic,116.38,120.21,2023-01-29,2023-01-30
178,658163273,Chrysler 300,Luxury,Automatic,115.8,119.62,2023-01-29,2023-01-30
62,735895261,Cadillac XTS  ,Luxury,Automatic,110.61,114.25,2023-01-29,2023-01-30
80,638446461,Chrysler 300  ,Luxury,Automatic,106.91,110.43,2023-01-29,2023-01-30
45,638489136,Chrysler 300  ,Luxury,Automatic,106.91,110.43,2023-01-29,2023-01-30
25,585207183,Chrysler 300  ,Luxury,Automatic,104.37,107.81,2023-01-29,2023-01-30
17,631938698,Buick LaCrosse  ,Luxury,Automatic,104.37,107.81,2023-01-29,2023-01-30
305,673928006,Mercedes-Benz GLC,Luxury,Automatic,263.27,271.94,2023-01-30,2023-01-31
297,723428946,BMW 5 Series,Luxury,Automatic,241.94,249.91,2023-01-30,2023-01-31
194,644881573,Cadillac XTS  ,Luxury,Automatic,158.76,163.99,2023-01-30,2023-01-31
222,636479888,Cadillac XTS  ,Luxury,Automatic,152.0,157.01,2023-01-30,2023-01-31
204,646119413,Cadillac XTS,Luxury,Automatic,146.26,151.08,2023-01-30,2023-01-31
205,644901168,Cadillac XTS  ,Luxury,Automatic,141.37,146.03,2023-01-30,2023-01-31
199,636492688,Cadillac XTS  ,Luxury,Automatic,134.72,139.16,2023-01-30,2023-01-31
109,644861493,Cadillac XTS  ,Luxury,Automatic,129.76,134.04,2023-01-30,2023-01-31
159,646151293,Cadillac XTS,Luxury,Automatic,128.95,133.2,2023-01-30,2023-01-31
187,658137488,Chrysler 300,Luxury,Automatic,126.54,130.71,2023-01-30,2023-01-31
189,658190013,Chrysler 300,Luxury,Automatic,125.28,129.41,2023-01-30,2023-01-31
169,636472613,Cadillac XTS  ,Luxury,Automatic,123.21,127.27,2023-01-30,2023-01-31
83,644841863,Cadillac XTS  ,Luxury,Automatic,118.17,122.06,2023-01-30,2023-01-31
90,735898091,Cadillac XTS  ,Luxury,Automatic,117.44,121.31,2023-01-30,2023-01-31
116,646141193,Cadillac XTS,Luxury,Automatic,117.44,121.31,2023-01-30,2023-01-31
55,659534556,Chrysler 300,Luxury,Automatic,115.12,118.91,2023-01-30,2023-01-31
99,642896921,Chrysler 300  ,Luxury,Automatic,113.85,117.6,2023-01-30,2023-01-31
58,643095306,Buick LaCrosse  ,Luxury,Automatic,113.85,117.6,2023-01-30,2023-01-31
104,631553768,Lincoln Continental,Luxury,Automatic,113.24,116.97,2023-01-30,2023-01-31
167,658163273,Chrysler 300,Luxury,Automatic,112.58,116.29,2023-01-30,2023-01-31
80,636464758,Cadillac XTS  ,Luxury,Automatic,111.67,115.35,2023-01-30,2023-01-31
51,735895261,Cadillac XTS  ,Luxury,Automatic,105.91,109.4,2023-01-30,2023-01-31
29,638489136,Chrysler 300  ,Luxury,Automatic,103.7,107.12,2023-01-30,2023-01-31
70,638446461,Chrysler 300  ,Luxury,Automatic,103.7,107.12,2023-01-30,2023-01-31
16,585207183,Chrysler 300  ,Luxury,Automatic,101.17,104.5,2023-01-30,2023-01-31
8,631938698,Buick LaCrosse  ,Luxury,Automatic,101.17,104.5,2023-01-30,2023-01-31
305,673928006,Mercedes-Benz GLC,Luxury,Automatic,263.27,271.94,2023-01-31,2023-02-01
299,723428946,BMW 5 Series,Luxury,Automatic,241.94,249.91,2023-01-31,2023-02-01
205,644881573,Cadillac XTS  ,Luxury,Automatic,156.46,161.62,2023-01-31,2023-02-01
218,636479888,Cadillac XTS  ,Luxury,Automatic,149.73,154.66,2023-01-31,2023-02-01
210,646119413,Cadillac XTS,Luxury,Automatic,143.97,148.71,2023-01-31,2023-02-01
191,644901168,Cadillac XTS  ,Luxury,Automatic,139.07,143.65,2023-01-31,2023-02-01
189,636492688,Cadillac XTS  ,Luxury,Automatic,132.43,136.79,2023-01-31,2023-02-01
121,644861493,Cadillac XTS  ,Luxury,Automatic,127.47,131.67,2023-01-31,2023-02-01
165,646151293,Cadillac XTS,Luxury,Automatic,126.68,130.85,2023-01-31,2023-02-01
197,658137488,Chrysler 300,Luxury,Automatic,126.54,130.71,2023-01-31,2023-02-01
199,658190013,Chrysler 300,Luxury,Automatic,125.28,129.41,2023-01-31,2023-02-01
158,636472613,Cadillac XTS  ,Luxury,Automatic,120.92,124.9,2023-01-31,2023-02-01
86,644841863,Cadillac XTS  ,Luxury,Automatic,115.87,119.69,2023-01-31,2023-02-01
77,735898091,Cadillac XTS  ,Luxury,Automatic,115.15,118.94,2023-01-31,2023-02-01
115,646141193,Cadillac XTS,Luxury,Automatic,115.15,118.94,2023-01-31,2023-02-01
59,659534556,Chrysler 300,Luxury,Automatic,115.12,118.91,2023-01-31,2023-02-01
61,643095306,Buick LaCrosse  ,Luxury,Automatic,113.85,117.6,2023-01-31,2023-02-01
103,642896921,Chrysler 300  ,Luxury,Automatic,113.85,117.6,2023-01-31,2023-02-01
111,631553768,Lincoln Continental,Luxury,Automatic,113.24,116.97,2023-01-31,2023-02-01
170,658163273,Chrysler 300,Luxury,Automatic,112.58,116.29,2023-01-31,2023-02-01
73,636464758,Cadillac XTS  ,Luxury,Automatic,109.39,112.99,2023-01-31,2023-02-01
80,638446461,Chrysler 300  ,Luxury,Automatic,103.7,107.12,2023-01-31,2023-02-01
36,638489136,Chrysler 300  ,Luxury,Automatic,103.7,107.12,2023-01-31,2023-02-01
48,735895261,Cadillac XTS  ,Luxury,Automatic,103.62,107.03,2023-01-31,2023-02-01
22,585207183,Chrysler 300  ,Luxury,Automatic,101.17,104.5,2023-01-31,2023-02-01
10,631938698,Buick LaCrosse  ,Luxury,Automatic,101.17,104.5,2023-01-31,2023-02-01
257,673928006,Mercedes-Benz GLC,Luxury,Automatic,207.84,214.69,2023-02-01,2023-02-02
244,723428946,BMW 5 Series,Luxury,Automatic,191.12,197.42,2023-02-01,2023-02-02
217,644881573,Cadillac XTS  ,Luxury,Automatic,157.42,162.61,2023-02-01,2023-02-02
158,636479888,Cadillac XTS  ,Luxury,Automatic,150.69,155.66,2023-02-01,2023-02-02
179,646119413,Cadillac XTS,Luxury,Automatic,144.92,149.7,2023-02-01,2023-02-02
209,644901168,Cadillac XTS  ,Luxury,Automatic,140.04,144.65,2023-02-01,2023-02-02
207,636492688,Cadillac XTS  ,Luxury,Automatic,133.39,137.79,2023-02-01,2023-02-02
175,644861493,Cadillac XTS  ,Luxury,Automatic,128.44,132.67,2023-02-01,2023-02-02
171,646151293,Cadillac XTS,Luxury,Automatic,127.64,131.85,2023-02-01,2023-02-02
176,636472613,Cadillac XTS  ,Luxury,Automatic,121.87,125.89,2023-02-01,2023-02-02
151,658137488,Chrysler 300,Luxury,Automatic,117.86,121.74,2023-02-01,2023-02-02
70,644841863,Cadillac XTS  ,Luxury,Automatic,116.84,120.69,2023-02-01,2023-02-02
152,658190013,Chrysler 300,Luxury,Automatic,116.59,120.43,2023-02-01,2023-02-02
77,735898091,Cadillac XTS  ,Luxury,Automatic,116.12,119.95,2023-02-01,2023-02-02
122,646141193,Cadillac XTS,Luxury,Automatic,116.12,119.95,2023-02-01,2023-02-02
62,636464758,Cadillac XTS  ,Luxury,Automatic,110.35,113.99,2023-02-01,2023-02-02
51,659534556,Chrysler 300,Luxury,Automatic,108.36,111.93,2023-02-01,2023-02-02
43,643095306,Buick LaCrosse  ,Luxury,Automatic,107.09,110.62,2023-02-01,2023-02-02
88,642896921,Chrysler 300  ,Luxury,Automatic,105.16,108.63,2023-02-01,2023-02-02
91,631553768,Lincoln Continental,Luxury,Automatic,104.99,108.45,2023-02-01,2023-02-02
63,735895261,Cadillac XTS  ,Luxury,Automatic,104.59,108.04,2023-02-01,2023-02-02
129,658163273,Chrysler 300,Luxury,Automatic,103.89,107.31,2023-02-01,2023-02-02
24,638489136,Chrysler 300  ,Luxury,Automatic,96.94,100.13,2023-02-01,2023-02-02
46,638446461,Chrysler 300  ,Luxury,Automatic,95.02,98.15,2023-02-01,2023-02-02
14,631938698,Buick LaCrosse  ,Luxury,Automatic,94.41,97.52,2023-02-01,2023-02-02
23,585207183,Chrysler 300  ,Luxury,Automatic,92.48,95.53,2023-02-01,2023-02-02
250,673928006,Mercedes-Benz GLC,Luxury,Automatic,207.84,214.69,2023-02-02,2023-02-03
272,723428946,BMW 5 Series,Luxury,Automatic,191.12,197.42,2023-02-02,2023-02-03
205,644881573,Cadillac XTS  ,Luxury,Automatic,157.42,162.61,2023-02-02,2023-02-03
191,636479888,Cadillac XTS  ,Luxury,Automatic,150.69,155.66,2023-02-02,2023-02-03
177,646119413,Cadillac XTS,Luxury,Automatic,144.92,149.7,2023-02-02,2023-02-03
178,644901168,Cadillac XTS  ,Luxury,Automatic,140.04,144.65,2023-02-02,2023-02-03
133,636492688,Cadillac XTS  ,Luxury,Automatic,133.39,137.79,2023-02-02,2023-02-03
165,644861493,Cadillac XTS  ,Luxury,Automatic,128.44,132.67,2023-02-02,2023-02-03
198,646151293,Cadillac XTS,Luxury,Automatic,127.64,131.85,2023-02-02,2023-02-03
173,636472613,Cadillac XTS  ,Luxury,Automatic,121.87,125.89,2023-02-02,2023-02-03
62,644841863,Cadillac XTS  ,Luxury,Automatic,116.84,120.69,2023-02-02,2023-02-03
154,646141193,Cadillac XTS,Luxury,Automatic,116.12,119.95,2023-02-02,2023-02-03
86,735898091,Cadillac XTS  ,Luxury,Automatic,116.12,119.95,2023-02-02,2023-02-03
159,658137488,Chrysler 300,Luxury,Automatic,110.71,114.36,2023-02-02,2023-02-03
71,636464758,Cadillac XTS  ,Luxury,Automatic,110.35,113.99,2023-02-02,2023-02-03
161,658190013,Chrysler 300,Luxury,Automatic,109.46,113.07,2023-02-02,2023-02-03
80,631553768,Lincoln Continental,Luxury,Automatic,104.99,108.45,2023-02-02,2023-02-03
61,735895261,Cadillac XTS  ,Luxury,Automatic,104.59,108.04,2023-02-02,2023-02-03
40,659534556,Chrysler 300,Luxury,Automatic,103.58,106.99,2023-02-02,2023-02-03
52,643095306,Buick LaCrosse  ,Luxury,Automatic,102.33,105.7,2023-02-02,2023-02-03
72,642896921,Chrysler 300  ,Luxury,Automatic,98.03,101.26,2023-02-02,2023-02-03
124,658163273,Chrysler 300,Luxury,Automatic,96.76,99.95,2023-02-02,2023-02-03
28,638489136,Chrysler 300  ,Luxury,Automatic,92.17,95.21,2023-02-02,2023-02-03
26,631938698,Buick LaCrosse  ,Luxury,Automatic,89.63,92.58,2023-02-02,2023-02-03
42,638446461,Chrysler 300  ,Luxury,Automatic,87.88,90.78,2023-02-02,2023-02-03
15,585207183,Chrysler 300  ,Luxury,Automatic,85.35,88.16,2023-02-02,2023-02-03
239,673928006,Mercedes-Benz GLC,Luxury,Automatic,207.84,214.69,2023-02-03,2023-02-04
242,723428946,BMW 5 Series,Luxury,Automatic,191.12,197.42,2023-02-03,2023-02-04
207,644881573,Cadillac XTS  ,Luxury,Automatic,156.46,161.62,2023-02-03,2023-02-04
192,636479888,Cadillac XTS  ,Luxury,Automatic,149.73,154.66,2023-02-03,2023-02-04
206,646119413,Cadillac XTS,Luxury,Automatic,143.97,148.71,2023-02-03,2023-02-04
197,644901168,Cadillac XTS  ,Luxury,Automatic,139.07,143.65,2023-02-03,2023-02-04
183,636492688,Cadillac XTS  ,Luxury,Automatic,132.43,136.79,2023-02-03,2023-02-04
132,644861493,Cadillac XTS  ,Luxury,Automatic,127.47,131.67,2023-02-03,2023-02-04
168,646151293,Cadillac XTS,Luxury,Automatic,126.68,130.85,2023-02-03,2023-02-04
188,658137488,Chrysler 300,Luxury,Automatic,123.5,127.57,2023-02-03,2023-02-04
190,658190013,Chrysler 300,Luxury,Automatic,122.23,126.26,2023-02-03,2023-02-04
151,636472613,Cadillac XTS  ,Luxury,Automatic,120.92,124.9,2023-02-03,2023-02-04
70,644841863,Cadillac XTS  ,Luxury,Automatic,115.87,119.69,2023-02-03,2023-02-04
117,646141193,Cadillac XTS,Luxury,Automatic,115.15,118.94,2023-02-03,2023-02-04
79,735898091,Cadillac XTS  ,Luxury,Automatic,115.15,118.94,2023-02-03,2023-02-04
114,631553768,Lincoln Continental,Luxury,Automatic,112.31,116.01,2023-02-03,2023-02-04
115,642896921,Chrysler 300  ,Luxury,Automatic,110.8,114.45,2023-02-03,2023-02-04
167,658163273,Chrysler 300,Luxury,Automatic,109.55,113.16,2023-02-03,2023-02-04
89,636464758,Cadillac XTS  ,Luxury,Automatic,109.39,112.99,2023-02-03,2023-02-04
52,659534556,Chrysler 300,Luxury,Automatic,107.69,111.24,2023-02-03,2023-02-04
47,643095306,Buick LaCrosse  ,Luxury,Automatic,106.42,109.93,2023-02-03,2023-02-04
54,735895261,Cadillac XTS  ,Luxury,Automatic,103.62,107.03,2023-02-03,2023-02-04
64,638446461,Chrysler 300  ,Luxury,Automatic,100.66,103.98,2023-02-03,2023-02-04
